Year,Corp. ID,Corp Name,Sch. ID,School Name,"Took SAT
N","Graduates
N", Graduates Taking SAT,Avg  Composite (Math and Verbal),"Avg SAT
Math Score",Avg SAT Reading Score
2015-16,5245,Frankton-Lapel Community Schools,5011,Lapel Sr High School,81,111,72.97,1013.8,506.7,507.2
2015-16,5255,South Madison Com Sch Corp,5053,Pendleton Heights High School,197,294,67.01,1011.1,511.9,499.2
2015-16,5265,Alexandria Community School Corp,5041,Alexandria-Monroe High School,72,112,64.29,968.5,488.6,479.9
2015-16,5275,Anderson Community School Corp,4945,Anderson High School,171,367,46.59,918.1,454.4,463.7
2015-16,5280,Elwood Community School Corp,5149,Elwood Jr-Sr High School,21,81,25.93,960.5,481.0,479.5
2015-16,5300,M S D Decatur Township,5177,Decatur Central High School,171,319,53.61,938.6,476.5,462.0
2015-16,5300,M S D Decatur Township,5188,Decatur Twp School for Excellence,9,54,16.67,983.3,492.2,491.1
2015-16,5310,Franklin Township Com Sch Corp,5193,Franklin Central High School,325,597,54.44,1044.7,525.6,519.1
2015-16,5330,M S D Lawrence Township,5275,Lawrence Central High School,266,542,49.08,942.6,468.5,474.0
2015-16,5330,M S D Lawrence Township,5276,Lawrence North High School,338,527,64.14,954.0,473.5,480.5
2015-16,5340,Perry Township Schools,5307,Perry Meridian High School,285,479,59.50,942.4,476.7,465.6
2015-16,5340,Perry Township Schools,5309,Southport High School,238,432,55.09,919.5,465.1,454.3
2015-16,5350,M S D Pike Township,5353,Pike High School,241,653,36.91,948.2,473.8,474.4
2015-16,5360,M S D Warren Township,5361,Warren Central High School,332,732,45.36,896.9,449.8,447.0
2015-16,5370,M S D Washington Township,5451,North Central High School,440,701,62.77,1015.9,506.7,509.1
2015-16,5375,M S D Wayne Township,5213,Ben Davis High School,487,848,57.43,877.9,439.7,438.3
2015-16,5375,M S D Wayne Township,5288,Achieve Virtual Education Academy,9,23,39.13,1005.6,486.7,518.9
2015-16,5375,M S D Wayne Township,5447,Ben Davis University High School,91,102,89.22,891.8,440.2,451.5
2015-16,5380,Beech Grove City Schools,5449,Beech Grove Sr High School,35,142,24.65,1010.6,496.0,514.6
2015-16,5385,Indianapolis Public Schools,5465,Arlington Community High School,17,38,44.74,785.3,382.4,402.9
2015-16,5385,Indianapolis Public Schools,5469,Arsenal Technical High School,91,312,29.17,866.0,438.9,427.1
2015-16,5385,Indianapolis Public Schools,5473,Crispus Attucks Medical Magnet HS,71,103,68.93,870.4,427.6,442.8
2015-16,5385,Indianapolis Public Schools,5477,Broad Ripple Mgnt HS for Prfm Arts,71,95,74.74,842.5,421.3,421.3
2015-16,5385,Indianapolis Public Schools,5483,Northwest Community High School,27,111,24.32,708.9,358.5,350.4
2015-16,5385,Indianapolis Public Schools,5487,Shortridge High School,50,72,69.44,977.8,479.8,498.0
2015-16,5385,Indianapolis Public Schools,5494,John Marshall Community High Sch,4,64,6.25,635.0,292.5,342.5
2015-16,5385,Indianapolis Public Schools,5631,Key Learning Community High School,***,***,***,***,***,***
2015-16,5385,Indianapolis Public Schools,5643,George Washington Community HS,8,68,11.76,828.8,402.5,426.3
2015-16,5400,School Town of Speedway,5891,Speedway Senior High School,9,84,10.71,1053.3,530.0,523.3
2015-16,5455,Culver Community Schools Corp,5245,Culver Community Middle/High Sch,40,64,62.50,889.0,440.5,448.5
2015-16,5470,Argos Community Schools,5937,Argos Comm Jr-Sr High School,15,38,39.47,932.7,474.7,458.0
2015-16,5480,Bremen Public Schools,5941,Bremen Senior High School,62,103,60.19,990.8,511.1,479.7
2015-16,5485,Plymouth Community School Corp,5945,Plymouth High School,141,236,59.75,972.3,480.6,491.6
2015-16,5495,Triton School Corporation,5923,Triton Jr-Sr High School,45,76,59.21,944.4,479.6,464.9
2015-16,5520,Shoals Community School Corp,5985,Shoals Community Jr-Sr High School,20,32,62.50,938.0,464.5,473.5
2015-16,5525,Loogootee Community Sch Corp,6003,Loogootee High School,37,74,50.00,962.7,484.6,478.1
2015-16,5615,Maconaquah School Corp,6032,Maconaquah High School,77,113,68.14,982.5,488.6,493.9
2015-16,5620,North Miami Community Schools,6049,North Miami Middle/High School,26,54,48.15,917.7,472.3,445.4
2015-16,5625,Oak Hill United School Corp,6069,Oak Hill High School,68,109,62.39,993.1,495.9,497.2
2015-16,5635,Peru Community Schools,6085,Peru High School,84,141,59.57,914.4,463.2,451.2
2015-16,5705,Richland-Bean Blossom C S C,6146,Edgewood High School,91,174,52.30,1005.9,499.8,506.2
2015-16,5740,Monroe County Community Sch Corp,6166,Bloomington High School South,279,378,73.81,1114.8,564.2,550.6
2015-16,5740,Monroe County Community Sch Corp,6168,Bloomington High School North,214,308,69.48,1093.2,542.4,550.8
2015-16,5740,Monroe County Community Sch Corp,6202,The Acad of Sci & Entrepreneurship,7,25,28.00,1078.6,532.9,545.7
2015-16,5740,Monroe County Community Sch Corp,6220,Bloomington Graduation School,4,12,33.33,995.0,460.0,535.0
2015-16,5835,North Montgomery Com Sch Corp,6271,North Montgomery High School,85,133,63.91,992.9,496.9,496.0
2015-16,5845,South Montgomery Com Sch Corp,6257,Southmont Sr High School,53,100,53.00,1039.6,524.0,515.7
2015-16,5855,Crawfordsville Community Schools,6277,Crawfordsville Sr High School,86,143,60.14,1007.7,515.6,492.1
2015-16,5900,Monroe-Gregg School District,6321,Monrovia High School,46,108,42.59,1023.9,533.9,490.0
2015-16,5910,Eminence Community School Corp,6325,Eminence Jr-Sr High School,17,28,60.71,1033.5,503.5,530.0
2015-16,5925,M S D Martinsville Schools,6329,Martinsville High School,149,297,50.17,999.9,500.7,499.3
2015-16,5930,Mooresville Con School Corp,6369,Mooresville High School,171,288,59.38,976.5,488.4,488.1
2015-16,5945,North Newton School Corp,6411,North Newton Jr-Sr High School,52,93,55.91,950.4,466.2,484.2
2015-16,5995,South Newton School Corp,6417,South Newton Senior High School,51,66,77.27,934.3,470.8,463.5
2015-16,6055,Central Noble Com School Corp,6453,Central Noble Junior Senior HS,47,102,46.08,990.9,492.3,498.5
2015-16,6060,East Noble School Corporation,6458,East Noble High School,141,252,55.95,945.9,476.0,469.9
2015-16,6065,West Noble School Corporation,6489,West Noble High School,76,143,53.15,915.5,462.6,452.9
2015-16,6080,Rising Sun-Ohio Co Com,6513,Rising Sun High School,26,38,68.42,1010.4,515.0,495.4
2015-16,6145,Orleans Community Schools,6573,Orleans Jr-Sr High School,38,58,65.52,968.7,481.8,486.8
2015-16,6155,Paoli Community School Corp,6581,Paoli Jr & Sr High School,39,67,58.21,955.4,484.1,471.3
2015-16,6160,Springs Valley Com School Corp,6589,Springs Valley Comm High School,28,55,50.91,976.8,500.4,476.4
2015-16,6195,Spencer-Owen Community Schools,6613,Owen Valley Community High School,85,167,50.90,964.4,480.4,484.0
2015-16,6260,Southwest Parke Com Sch Corp,6627,Riverton Parke Jr-Sr High School,42,70,60.00,926.2,463.8,462.4
2015-16,6325,Perry Central Com Schools Corp,6708,Perry Central Jr-Sr High School,40,81,49.38,988.0,504.5,483.5
2015-16,6340,Cannelton City Schools,6733,Cannelton Elementary & High School,2,14,14.29,845.0,405.0,440.0
2015-16,6350,Tell City-Troy Twp School Corp,6741,Tell City Jr-Sr High School,48,79,60.76,946.7,481.0,465.6
2015-16,6375,North Central Parke Comm Schl Corp,6637,Rockville Jr-Sr High School,32,55,58.18,943.8,468.1,475.6
2015-16,6375,North Central Parke Comm Schl Corp,6649,Turkey Run Jr-Sr High School,17,38,44.74,993.5,512.4,481.2
2015-16,6445,Pike County School Corp,6763,Pike Central High School,23,117,19.66,970.4,485.7,484.8
2015-16,6460,M S D Boone Township,6813,Hebron High School,33,83,39.76,985.2,488.8,496.4
2015-16,6470,Duneland School Corporation,6925,Chesterton Senior High School,277,448,61.83,1036.2,516.4,519.9
2015-16,6510,East Porter County School Corp,6825,Morgan Township Middle/High School,37,57,64.91,1005.4,513.0,492.4
2015-16,6510,East Porter County School Corp,6833,Kouts Middle/High School,32,55,58.18,949.4,476.3,473.1
2015-16,6510,East Porter County School Corp,6849,Washington Twp Middle/High School,46,69,66.67,1024.3,518.5,505.9
2015-16,6520,Porter Township School Corp,6838,Boone Grove High School,77,127,60.63,953.9,475.5,478.4
2015-16,6530,Union Township School Corp,6841,Wheeler High School,95,144,65.97,1036.6,531.5,505.2
2015-16,6550,Portage Township Schools,6853,Portage High School,336,541,62.11,928.8,456.4,472.4
2015-16,6560,Valparaiso Community Schools,6881,Valparaiso High School,294,462,63.64,1051.6,527.2,524.4
2015-16,6590,M S D Mount Vernon,6949,Mount Vernon High School,37,164,22.56,1054.1,530.3,523.8
2015-16,6600,M S D North Posey Co Schools,6975,North Posey High School,49,98,50.00,991.8,492.0,499.8
2015-16,6620,Eastern Pulaski Community Sch Corp,6997,Winamac Community High School,58,94,61.70,996.2,508.1,488.1
2015-16,6630,West Central School Corp,7025,West Central Senior High School,19,50,38.00,963.2,487.4,475.8
2015-16,6705,South Putnam Community Schools,7071,South Putnam High School,47,79,59.49,1001.5,493.2,508.3
2015-16,6715,North Putnam Community Schools,7061,North Putnam Sr High School,58,101,57.43,946.0,484.5,461.6
2015-16,6750,Cloverdale Community Schools,7077,Cloverdale High School,49,101,48.51,922.2,460.0,462.2
2015-16,6755,Greencastle Community School Corp,7089,Greencastle Senior High School,82,119,68.91,1047.7,522.4,525.2
2015-16,6795,Union School Corporation,7119,Union Junior & High School,9,22,40.91,873.3,441.1,432.2
2015-16,6805,Randolph Southern School Corp,7121,Randolph Southern Jr-Sr High Sch,22,31,70.97,895.0,450.0,445.0
2015-16,6820,Monroe Central School Corp,7151,Monroe Central Jr-Sr High School,41,78,52.56,939.8,454.9,484.9
2015-16,6825,Randolph Central School Corp,7125,Winchester Community High School,50,85,58.82,982.4,491.8,490.6
2015-16,6835,Randolph Eastern School Corp,7161,Union City Community Jr/Sr High,36,56,64.29,920.0,458.6,461.4
2015-16,6865,South Ripley Com Sch Corp,7182,South Ripley High School,42,94,44.68,930.7,466.0,464.8
2015-16,6895,Batesville Community School Corp,7217,Batesville High School,146,193,75.65,1030.8,516.0,514.9
2015-16,6900,Jac-Cen-Del Community Sch Corp,7193,Jac-Cen-Del MS/HS,35,53,66.04,886.0,453.7,432.3
2015-16,6910,Milan Community Schools,7205,Milan High School,35,84,41.67,939.7,475.4,464.3
2015-16,6995,Rush County Schools,7285,Rushville Consolidated High School,89,166,53.61,1028.0,523.6,504.4
2015-16,7150,John Glenn School Corporation,7453,John Glenn High School,110,158,69.62,1006.9,510.9,496.0
2015-16,7175,Penn-Harris-Madison School Corp,7353,Penn High School,467,824,56.67,1058.8,538.0,520.9
2015-16,7200,School City of Mishawaka,7461,Mishawaka High School,196,311,63.02,954.9,482.1,472.8
2015-16,7205,South Bend Community School Corp,7421,Clay High School,131,241,54.36,936.3,457.1,479.2
2015-16,7205,South Bend Community School Corp,7505,Adams High School,218,340,64.12,1015.5,497.5,518.0
2015-16,7205,South Bend Community School Corp,7513,Riley High School,142,224,63.39,913.1,460.8,452.3
2015-16,7205,South Bend Community School Corp,7517,Washington High School,97,180,53.89,812.1,395.2,416.9
2015-16,7205,South Bend Community School Corp,7534,Rise Up Academy at Eggleston,2,26,7.69,720.0,390.0,330.0
2015-16,7215,Union-North United School Corp,7399,LaVille Jr-Sr High School,42,59,71.19,983.3,487.1,496.2
2015-16,7230,Scott County School District 1,7629,Austin High School,43,77,55.84,842.6,416.5,426.0
2015-16,7255,Scott County School District 2,7641,Scottsburg Senior High School,87,162,53.70,953.4,469.5,483.9
2015-16,7285,Shelby Eastern Schools,7661,Morristown Jr-Sr High School,15,32,46.88,880.7,435.3,445.3
2015-16,7285,Shelby Eastern Schools,7665,Waldron Jr-Sr High School,22,38,57.89,940.9,452.7,488.2
2015-16,7350,Northwestern Con School Corp,7689,Triton Central High School,79,110,71.82,994.1,502.4,491.6
2015-16,7360,Southwestern Con Sch Shelby Co,7701,Southwestern High School,30,47,63.83,905.3,451.0,454.3
2015-16,7365,Shelbyville Central Schools,7717,Shelbyville Sr High School,146,232,62.93,969.5,478.5,491.0
2015-16,7385,North Spencer County Sch Corp,7759,Heritage Hills High School,81,125,64.80,1018.4,527.8,490.6
2015-16,7445,South Spencer County Sch Corp,7795,South Spencer High School,66,91,72.53,1014.8,500.2,514.7
2015-16,7495,Oregon-Davis School Corp,7831,Oregon-Davis Jr-Sr High School,27,42,64.29,928.9,467.4,461.5
2015-16,7515,North Judson-San Pierre Sch Corp,7849,N Judson-San Pierre Jr Sr High Sch,42,75,56.00,906.7,453.8,452.9
2015-16,7525,Knox Community School Corp,7833,Knox Community High School,73,120,60.83,909.7,442.1,467.7
2015-16,7605,Fremont Community Schools,7877,Fremont High School,24,67,35.82,987.1,509.6,477.5
2015-16,7610,Hamilton Community Schools,7885,Hamilton Community High School,16,34,47.06,936.3,460.0,476.3
2015-16,7615,M S D Steuben County,7893,Angola High School,109,185,58.92,987.1,488.6,498.4
2015-16,7645,Northeast School Corp,7917,North Central High School,34,67,50.75,962.1,474.1,487.9
2015-16,7715,Southwest School Corporation,7957,Sullivan High School,73,132,55.30,947.3,473.6,473.7
2015-16,7775,Switzerland County School Corp,7993,Switzerland Co Senior High School,43,110,39.09,971.9,489.5,482.3
2015-16,7855,Lafayette School Corporation,8015,Oakland High School,4,18,22.22,860.0,447.5,412.5
2015-16,7855,Lafayette School Corporation,8069,Jefferson High School,188,387,48.58,959.4,483.3,476.1
2015-16,7865,Tippecanoe School Corp,8003,McCutcheon High School,194,337,57.57,994.5,499.8,494.7
2015-16,7865,Tippecanoe School Corp,8029,William Henry Harrison High School,238,378,62.96,1062.0,539.7,522.3
2015-16,7875,West Lafayette Com School Corp,8129,West Lafayette Jr/Sr High School,149,166,89.76,1197.2,607.9,589.4
2015-16,7935,Tri-Central Community Schools,8155,Tri Central Middle-High School,43,69,62.32,941.4,462.8,478.6
2015-16,7945,Tipton Community School Corp,8177,Tipton High School,73,126,57.94,939.9,470.0,469.9
2015-16,7950,Union Co/Clg Corner Joint Sch Dist,8193,Union County High School,15,112,13.39,1088.0,560.7,527.3
2015-16,7995,Evansville Vanderburgh School Corp,8237,Benjamin Bosse High School,37,123,30.08,915.1,452.2,463.0
2015-16,7995,Evansville Vanderburgh School Corp,8241,Central High School,96,200,48.00,974.3,483.8,490.5
2015-16,7995,Evansville Vanderburgh School Corp,8245,Francis Joseph Reitz High School,96,269,35.69,1019.5,504.9,514.6
2015-16,7995,Evansville Vanderburgh School Corp,8253,North High School,204,330,61.82,963.7,484.8,478.9
2015-16,7995,Evansville Vanderburgh School Corp,8270,Academy for Innovative Studies,4,56,7.14,970.0,475.0,495.0
2015-16,7995,Evansville Vanderburgh School Corp,8311,William Henry Harrison High School,53,175,30.29,999.2,501.3,497.9
2015-16,7995,Evansville Vanderburgh School Corp,8326,New Tech Institute,31,59,52.54,899.0,431.6,467.4
2015-16,8010,North Vermillion Com Sch Corp,8394,North Vermillion High School,42,66,63.64,905.5,432.4,473.1
2015-16,8020,South Vermillion Com Sch Corp,8432,South Vermillion High School,47,103,45.63,919.1,446.0,473.2
2015-16,8030,Vigo County School Corp,8441,Terre Haute North Vigo High School,213,347,61.38,1011.0,505.3,505.8
2015-16,8030,Vigo County School Corp,8453,West Vigo High School,78,115,67.83,911.0,449.0,462.1
2015-16,8030,Vigo County School Corp,8457,Terre Haute South Vigo High School,227,369,61.52,1006.1,507.2,498.9
2015-16,8030,Vigo County School Corp,8611,Booker T Washington Alt Sch,0,11,0.00,***,***,***
2015-16,8030,Vigo County School Corp,8612,McLean Education Center (Alt),1,13,7.69,730.0,340.0,390.0
2015-16,8045,Manchester Community Schools,8625,Manchester Jr-Sr High School,57,106,53.77,1019.6,504.0,515.6
2015-16,8050,M S D Wabash County Schools,8651,Northfield Jr-Sr High School,44,66,66.67,986.6,509.5,477.0
2015-16,8050,M S D Wabash County Schools,8655,Southwood Jr-Sr High School,49,66,74.24,990.4,490.8,499.6
2015-16,8050,M S D Wabash County Schools,8673,White's Jr-Sr High School,5,22,22.73,790.0,392.0,398.0
2015-16,8060,Wabash City Schools,8693,Wabash High School,91,97,93.81,861.0,439.0,422.0
2015-16,8115,M S D Warren County,8737,Seeger Memorial Jr-Sr High School,57,85,67.06,889.5,448.2,441.2
2015-16,8130,Warrick County School Corp,8772,Tecumseh High School,27,51,52.94,1022.2,498.9,523.3
2015-16,8130,Warrick County School Corp,8789,Boonville High School,83,175,47.43,963.4,480.5,482.9
2015-16,8130,Warrick County School Corp,8809,Castle High School,292,409,71.39,1060.0,536.8,523.2
2015-16,8205,Salem Community Schools,8857,Salem High School,75,126,59.52,916.7,459.7,456.9
2015-16,8215,East Washington School Corp,8905,Eastern High School,59,110,53.64,968.8,485.3,483.6
2015-16,8220,West Washington School Corp,8869,West Washington Jr-Sr High School,40,77,51.95,932.8,475.3,457.5
2015-16,8305,Nettle Creek School Corporation,8985,Hagerstown Jr-Sr High School,40,70,57.14,962.8,488.5,474.3
2015-16,8355,Western Wayne Schools,8961,Lincoln Sr High School,30,70,42.86,943.3,479.7,463.7
2015-16,8360,Centerville-Abington Com Schs,8981,Centerville Sr High School,64,113,56.64,991.9,490.8,501.1
2015-16,8375,Northeastern Wayne Schools,8927,Northeastern High School,47,92,51.09,941.5,479.1,462.3
2015-16,8385,Richmond Community Schools,8993,Richmond High School,154,292,52.74,960.6,477.8,482.9
2015-16,8425,Southern Wells Com Schools,9058,Southern Wells Jr-Sr High School,16,60,26.67,1025.6,523.8,501.9
2015-16,8435,Northern Wells Community Schools,9087,Norwell High School,120,195,61.54,1014.3,515.5,498.8
2015-16,8445,M S D Bluffton-Harrison,9089,Bluffton High School,56,108,51.85,897.0,439.8,457.1
2015-16,8515,North White School Corp,9135,North White High School,22,43,51.16,920.0,480.0,440.0
2015-16,8525,Frontier School Corporation,9137,Frontier Jr-Sr High School,29,56,51.79,971.0,494.1,476.9
2015-16,8535,Tri-County School Corporation,9141,Tri-County Middle-Senior High,22,43,51.16,955.0,482.7,472.3
2015-16,8565,Twin Lakes School Corp,9149,Twin Lakes Senior High School,86,142,60.56,1013.8,512.4,501.4
2015-16,8625,Smith-Green Community Schools,9193,Churubusco Jr-Sr High School,57,97,58.76,953.0,472.8,480.2
2015-16,8665,Whitley County Con Schools,9187,Columbia City High School,145,231,62.77,973.4,491.8,481.7
